Sentiment,Phrase
0,Woody Allen used to ridicule movies like Hollywood Ending .
0,used to ridicule movies like Hollywood Ending
0,"It 's mildly amusing , but I certainly ca n't recommend it ."
1,mildly amusing
0,I certainly ca n't recommend it
0,certainly ca n't recommend it
0,ca n't recommend it
0,And it 's not that funny -- which is just generally insulting .
0,it 's not that funny -- which is just generally insulting .
0,'s not that funny -- which is just generally insulting .
0,'s not that funny -- which is just generally insulting
0,'s not that funny --
0,'s not that funny
0,not that funny
0,is just generally insulting
0,generally insulting
0,"As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor , but Lawrence has only a fleeting grasp of how to develop them ."
1,"As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor ,"
1,David Letterman and The Onion
1,", the worst of tragedies can be fertile sources of humor"
0,the worst of tragedies
0,the worst
1,can be fertile sources of humor
1,be fertile sources of humor
1,fertile
0,Lawrence has only a fleeting grasp of how to develop them
0,has only a fleeting grasp of how to develop them
0,only a fleeting grasp of how to develop them
0,a fleeting grasp
0,"They just have problems , which are neither original nor are presented in convincing way ."
0,"just have problems , which are neither original nor are presented in convincing way ."
0,"have problems , which are neither original nor are presented in convincing way ."
0,"have problems , which are neither original nor are presented in convincing way"
0,which are neither original nor are presented in convincing way
0,are neither original nor are presented in convincing way
0,are neither original
0,neither original
1,are presented in convincing way
1,presented in convincing way
1,convincing way
1,"For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
1,For all the dolorous trim
1,", Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
1,"Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
1,"is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
1,"is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism"
1,"a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism"
1,a genial romance
1,genial romance
1,"maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips"
1,"maintains a surprisingly buoyant tone throughout ,"
1,maintains a surprisingly buoyant tone throughout
1,maintains a surprisingly buoyant tone
1,surprisingly buoyant
0,notwithstanding some of the writers ' sporadic dips
1,sporadic dips
1,"Like the original , this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit ."
1,Like the original
1,", this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit ."
1,this version is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit .
1,is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit .
1,is raised a few notches above kiddie fantasy pablum by Allen 's astringent wit
1,raised a few notches above kiddie fantasy pablum by Allen 's astringent wit
0,kiddie fantasy pablum
0,fantasy pablum
1,astringent wit
1,"A taut , sobering film ."
1,"A taut , sobering film"
0,"Far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive"
0,"Far-fetched premise , convoluted plot , and"
0,"Far-fetched premise , convoluted plot ,"
0,"Far-fetched premise , convoluted plot"
0,"Far-fetched premise ,"
0,Far-fetched premise
0,Far-fetched
0,convoluted plot
0,thematic mumbo jumbo
0,mumbo jumbo
1,redemptive
1,love .
1,A muddle splashed with bloody beauty as vivid as any Scorsese has ever given us .
0,A muddle
1,splashed with bloody beauty as vivid as any Scorsese has ever given us .
1,splashed with bloody beauty as vivid as any Scorsese has ever given us
1,splashed with bloody beauty as vivid
1,with bloody beauty as vivid
1,bloody beauty as vivid
1,bloody beauty
1,any Scorsese has ever given us
0,any Scorsese
1,"The way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of Gator-bashing are consistently delightful ."
1,"the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of Gator-bashing are consistently delightful ."
1,are consistently delightful .
1,are consistently delightful
1,delightful
1,"But while the highly predictable narrative falls short , Treasure Planet is truly gorgeous to behold ."
1,"while the highly predictable narrative falls short , Treasure Planet is truly gorgeous to behold ."
0,while the highly predictable narrative falls short
0,the highly predictable narrative falls short
0,the highly predictable narrative
0,highly predictable narrative
0,highly predictable
0,falls short
1,", Treasure Planet is truly gorgeous to behold ."
1,Treasure Planet is truly gorgeous to behold .
1,is truly gorgeous to behold .
1,is truly gorgeous to behold
1,is truly gorgeous
1,truly gorgeous
1,"Directed with purpose and finesse by England 's Roger Mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as Notting Hill to commercial fare with real thematic heft ."
1,"Directed with purpose and finesse by England 's Roger Mitchell , who handily makes the move from pleasing"
1,Directed with purpose and finesse
1,with purpose and finesse
1,purpose and finesse
1,finesse
1,"by England 's Roger Mitchell , who handily makes the move from pleasing"
1,"England 's Roger Mitchell , who handily makes the move from pleasing"
1,who handily makes the move from pleasing
1,handily
1,makes the move from pleasing
1,from pleasing
1,pleasing
1,", relatively lightweight commercial fare such as Notting Hill to commercial fare with real thematic heft ."
1,relatively lightweight commercial fare such as Notting Hill to commercial fare with real thematic heft .
1,relatively lightweight commercial fare such as Notting Hill to commercial
1,fare with real thematic heft .
1,fare with real thematic heft
1,with real thematic heft
0,"One of these days Hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations ."
0,"One of these days Hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations"
0,"One of these days Hollywood will come up with an original idea for a teen movie , but"
0,"One of these days Hollywood will come up with an original idea for a teen movie ,"
0,One of these days Hollywood will come up with an original idea for a teen movie
0,come up with an original idea for a teen movie
1,with an original idea for a teen movie
1,an original idea for a teen movie
0,until then there 's always these rehashes to feed to the younger generations
0,there 's always these rehashes to feed to the younger generations
1,'s always these rehashes to feed to the younger generations
0,rehashes to feed to the younger generations
